"","Chemical, chemical products","Containers","Furniture, fixtures","Machinery","Parts and materials","Person, injured or ill worker","Person, other than injured or ill workers","Worker motion or position","Floors, walkways, ground surfaces","Ladder","Handtools","Trucks","Cart, dolly, hand truck-nonpowered","Vehicles","all other","value"
"1565",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1566",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1567",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1568",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60
"1569",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1570",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1571",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
"1572",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1573",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1574",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1575",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1576",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32
"1577",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1578",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
"1579",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1580",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1581",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1582",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
"1583",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21
"1584",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1585",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1586",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1587",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1588",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30
"1589",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"1590",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1591",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1592",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"1593",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1594",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1595",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63
"1596",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1597",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1598",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1599",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1600",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
"1601",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1602",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1603",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1604",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40
"1605",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26
"1606",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42
"1607",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1608",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21
"1609",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25
"1610",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30
"1611",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1612",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1613",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1614",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1615",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"1616",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"1617",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1618",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1619",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"1620",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"1621",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1622",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1623",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1624",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1625",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1626",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68
"1627",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63
"1628",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,88
"1629",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1630",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1631",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1632",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1633",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1634",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"1635",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30
"1636",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31
"1637",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1638",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70
"1639",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1640",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1641",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1642",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1643",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1644",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1645",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68
"1646",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1647",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30
"1648",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1649",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1650",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1651",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35
"1652",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1653",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1654",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24
"1655",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1656",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1657",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
"1658",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1659",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1660",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77
"1661",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74
"1662",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1663",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33
"1664",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1665",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1666",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1667",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
"1668",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1669",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39
"1670",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"1671",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"1672",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1673",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"1674",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31
"1675",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1676",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1677",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1678",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1679",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1680",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1681",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1682",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1683",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1684",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50
"1685",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1686",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1687",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39
"1688",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1689",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1690",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1691",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"1692",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1693",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,105
"1694",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53
"1695",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
"1696",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32
"1697",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40
"1698",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1699",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1700",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1701",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95
"1702",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1703",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,177
"1704",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1705",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1706",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1707",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1708",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"1709",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1710",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
"1711",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1712",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1713",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1714",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
"1715",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33
"1716",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
"1717",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1718",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1719",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1720",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1721",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1722",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30
"1723",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26
"1724",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"1725",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1726",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1727",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1728",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1729",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
"1730",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"1731",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26
"1732",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1733",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21
"1734",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1735",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1736",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"1737",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
"1738",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1739",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1740",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
"1741",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1742",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33
"1743",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1744",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1745",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1746",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21
"1747",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1748",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1749",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26
"1750",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17
"1751",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1752",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,48
"1753",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1754",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1755",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1756",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63
"1757",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1758",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"1759",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1760",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24
"1761",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1762",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1763",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63
"1764",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17
"1765",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1766",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1767",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1768",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1769",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1770",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1771",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,120
"1772",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17
"1773",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1774",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1775",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1776",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
"1777",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28
"1778",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59
"1779",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1780",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"1781",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
"1782",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1783",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,180
"1784",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75
"1785",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28
"1786",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1787",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
"1788",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1789",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24
"1790",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1791",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1792",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
"1793",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1794",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38
"1795",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"1796",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"1797",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"1798",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1799",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1800",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1801",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1802",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1803",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
"1804",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1805",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32
"1806",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1807",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1808",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1809",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1810",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1811",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"1812",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45
"1813",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1814",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1815",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1816",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30
"1817",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1818",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"1819",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1820",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"1821",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1822",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1823",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1824",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1825",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1826",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28
"1827",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30
"1828",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,180
"1829",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"1830",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1831",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1832",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20
"1833",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,58
"1834",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"1835",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
"1836",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
"1837",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
"1838",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30
"1839",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21
"1840",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
"1841",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42
"1842",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
"1843",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,58
"1844",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"1845",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
"1846",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
"1847",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"1848",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30
"1849",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
"1850",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42
"1851",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,180
"1852",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13
"1853",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30
"1854",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,69
"1855",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
"1856",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,58
"1857",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15
"1858",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
"1859",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26
"1860",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21
"1861",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
"1862",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
"1863",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"1864",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
"1865",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
"1866",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"1867",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30
"1868",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21
"1869",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
"1870",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42
"1871",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51
"1872",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
"1873",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14
"1874",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1875",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
"1876",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21
"1877",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
"1878",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36
"1879",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
"1880",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"1881",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"1882",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15
"1883",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"1884",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"1885",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1886",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,180
"1887",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
"1888",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"1889",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,180
"1890",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
"1891",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23
"1892",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
"1893",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65
"1894",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"1895",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1896",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"1897",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60
"1898",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"1899",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,123
"1900",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
"1901",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
"1902",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"1903",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"1904",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"1905",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
"1906",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61
"1907",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23
"1908",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45
"1909",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"1910",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"1911",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,180
"1912",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"1913",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
"1914",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
"1915",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"1916",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32
"1917",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1918",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,180
"1919",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
"1920",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42
"1921",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"1922",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
"1923",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
"1924",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,98
"1925",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13
"1926",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66
"1927",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
"1928",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13
"1929",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61
"1930",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
"1931",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"1932",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,180
"1933",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20
"1934",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65
"1935",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"1936",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
"1937",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15
"1938",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
"1939",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54
"1940",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,110
"1941",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16
"1942",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18
"1943",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
"1944",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
"1945",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16
"1946",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23
"1947",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
"1948",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"1949",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
